month,scenario,customers,new_customers,churned_customers,seats_per_customer,credits_per_customer,seat_revenue,credit_revenue,total_revenue,grr_mrr,nrr_mrr,cogs,ai_cogs,gross_profit,gross_margin_pct,opex_rnd,opex_s_and_m,opex_g_and_a,opex_total,ebitda,ebitda_margin_pct,mrr,arr
2026-12,downside,315.51434117626303,33.75,11.300580062211873,4.265093948497636,2718.012975058586,133224.1324142947,10290.864877609734,143514.99729190444,1.0141383024883317,1.0828436885619446,32859.65751392019,1286.3581097012168,110655.33977798425,0.771036768742121,180000.0,220000.0,90000.0,490000.0,-379344.66022201575,-2.643240548933308,143514.99729190444,1722179.9675028534
2027-01,downside,337.40252561560646,33.75,11.861815560656575,4.289252865542268,2738.181225969971,143273.27023395593,11086.43113482607,154359.701368782,1.0015223399955864,1.0755649533603782,35344.938192985304,1385.8038918532586,119014.76317579669,0.7710222429846347,180000.0,220000.0,90000.0,490000.0,-370985.2368242033,-2.403381410656396,154359.701368782,1852316.416425384
2027-02,downside,358.7435054439663,33.75,12.409020171640162,4.313486822416536,2758.4622679235113,153196.1029526463,11874.965083557527,165071.06803620383,0.9900559016631864,1.0693922479276583,37800.00560340953,1484.3706354446906,127271.0624327943,0.7710076874578704,180000.0,220000.0,90000.0,490000.0,-362728.9375672057,-2.1974107387955533,165071.06803620383,1980852.8164344458
2027-03,downside,379.55096077661716,33.75,12.942544667349159,4.3377738782120785,2778.8382836916003,162994.2180676036,12656.528885015914,175650.74695261952,0.9795096815837947,1.0640916608965985,40225.23044020328,1582.0661106269893,135425.51651241624,0.7709931148140592,180000.0,220000.0,90000.0,490000.0,-354574.48348758376,-2.018633507907755,175650.74695261952,2107808.9634314342
2027-04,downside,399.8382297259517,33.75,13.46273105066543,4.362097051240274,2799.2954717696057,172669.1831232098,13431.184150946785,186100.3672741566,0.9697145546964338,1.0594908960128464,42620.9788191828,1678.8980188683477,143479.3884549738,0.7709785346291389,180000.0,220000.0,90000.0,490000.0,-346520.6115450262,-1.8620092835955775,186100.3672741566,2233204.4072898794
2027-05,downside,419.6183169515529,33.75,13.969912774398795,4.386442876858878,2819.8228753134786,182222.54596177334,14198.991948486366,196421.5379102597,0.9605429889239411,1.05546023786669,44987.61233381793,1774.8739935607957,151433.92557644178,0.7709639542972538,180000.0,220000.0,90000.0,490000.0,-338566.0744235582,-1.723670825641539,196421.5379102597,2357058.4549231166
2027-06,downside,438.9039019965141,33.75,14.464414955038823,4.410800442089906,2840.411598249737,191655.83497115973,14960.012804975575,206615.8477761353,0.9518969469424403,1.0519001631609928,47325.48811137171,1870.0016006219469,159290.35966476362,0.7709493796301238,180000.0,220000.0,90000.0,490000.0,-330709.6403352364,-1.6006015215907086,206615.8477761353,2479390.1733136238
2027-07,downside,457.70734741535125,33.75,14.946554581162854,4.435160722794458,2861.0542670750383,200970.55932930933,15714.306712731453,216684.86604204078,0.9436997795551516,1.0487330394753411,49634.9588683404,1964.2883390914317,167049.9071737004,0.7709348152689616,180000.0,220000.0,90000.0,490000.0,-322950.0928262996,-1.4904136995134742,216684.86604204078,2600218.3925044895
2027-08,downside,476.0407066987175,33.75,15.416640716633783,4.459516118325187,2881.7446530182083,210168.2092456825,16461.93313377646,226630.14237945894,0.9358906542845871,1.0458974201524927,51916.37296520302,2057.7416417220575,174713.76941425592,0.7709202649739475,180000.0,220000.0,90000.0,490000.0,-315286.2305857441,-1.3911928363785058,226630.14237945894,2719561.708553507
2027-09,downside,493.91573199999954,33.75,15.874974698717939,4.483860118312476,2902.477401503711,219250.25619966918,17202.951004525945,236453.20720419512,0.9284206400034039,1.0433440350061154,54170.07446048867,2150.368875565743,182283.13274370646,0.7709057318317162,180000.0,220000.0,90000.0,490000.0,-307716.86725629354,-1.3013858889660013,236453.20720419512,2837438.4864503415
2027-10,downside,511.34388166874953,33.75,16.32185033124999,4.50818705983465,2923.2478350146916,228218.153176003,17937.418740434172,246155.57191643715,0.9212499004201392,1.0410329165206176,56396.40316417044,2242.177342554271,189759.1687522667,0.770891218406726,180000.0,220000.0,90000.0,490000.0,-300240.8312477333,-1.2197198255973527,246155.57191643715,2953866.862997246
2027-11,downside,528.3363275957809,33.75,16.757554072968738,4.532491947646356,2944.051807166256,237073.33489721548,18665.3942405993,255738.72913781478,0.9143456465499306,1.0389313032679628,58595.694690394164,2333.1742800749125,197143.03444742062,0.7708767268534537,180000.0,220000.0,90000.0,490000.0,-292856.9655525794,-1.1451412405930976,255738.72913781478,3068864.749653777
2027-12,downside,544.9039623746363,33.75,17.18236522114452,4.556770319189083,2964.8855931482803,245817.21805316952,19386.934892327663,265204.1529454972,0.9076806190215455,1.0370120858877874,60768.280509550335,2423.366861540958,204435.87243594686,0.7708622590007519,180000.0,220000.0,90000.0,490000.0,-285564.12756405317,-1.076770949445653,265204.1529454972,3182449.8353459663
2028-01,downside,561.0574062840204,33.75,17.59655609061591,4.5810181419197304,2985.7458064165685,254451.20152770716,20102.097575657655,274553.2991033648,0.901231946869672,1.0352526385957048,62914.48799969746,2512.762196957206,211638.81110366737,0.7708478164161081,180000.0,220000.0,90000.0,490000.0,-278361.18889633263,-1.0138694009702438,274553.2991033648,3294639.589240378
2028-02,downside,576.8070140956698,33.75,18.00039218835051,4.6052317343054066,3006.629334606756,262976.6666224492,20810.938667843682,283787.6052902929,0.894980278172676,1.0336339290661793,65034.640497344895,2601.36733348046,218752.96479294798,0.7708334004551768,180000.0,220000.0,90000.0,490000.0,-271247.035207052,-0.955810014780551,283787.6052902929,3405451.2634835145
2028-03,downside,592.1628817120281,33.75,18.394132383641747,4.629407704381273,3027.5332897149574,271394.97727778164,21513.514047800472,292908.4913255821,0.8889091098650346,1.0321398322733626,67129.05734760311,2689.1892559750586,225779.43397797897,0.7708190123003779,180000.0,220000.0,90000.0,490000.0,-264220.566022021,-0.9020584033814402,292908.4913255821,3514901.895906985
2028-04,downside,607.1348526379775,33.75,18.778029074050703,4.653542901502342,3048.4549689972755,279707.48029106495,22209.879100508057,301917.359391573,0.8830042654389559,1.0307565957723537,69198.05395370956,2776.2348875635066,232719.30543786346,0.7708046529912749,180000.0,220000.0,90000.0,490000.0,-257280.69456213654,-0.8521560173969833,301917.359391573,3623008.312698876
2028-05,downside,621.732524290778,33.75,19.152328347199436,4.677634378118875,3069.39182401366,287915.5055321,22900.08872137786,310815.5942534778,0.8772534838063507,1.0294724188096922,71241.94182593736,2862.5110901722323,239573.65242754045,0.7707903234487077,180000.0,220000.0,90000.0,490000.0,-250426.34757245955,-0.8057071530594783,310815.5942534778,3729787.1310417335
2028-06,downside,635.9652541522586,33.75,19.517270138519446,4.701679359246016,3090.3414359245553,296020.3661558868,23584.197320580188,319604.563476467,0.8716460926600716,1.0282771179615318,73261.02862989526,2948.024665072523,246343.53484657174,0.770776024494126,180000.0,220000.0,90000.0,490000.0,-243656.46515342826,-0.7623685422482057,319604.563476467,3835254.7617176035
2028-07,downside,649.8421657672021,33.75,19.87308838505646,4.7256752178963914,3111.3014956343895,304023.3588127084,24262.258827333444,328285.61764004186,0.8661727467393053,1.0271618592336342,75255.6182342259,3032.7823534166805,253029.99940581596,0.7707617568652,180000.0,220000.0,90000.0,490000.0,-236970.00059418404,-0.7218409453868203,328285.61764004186,3939427.4116805024
2028-08,downside,663.3721545917721,33.75,20.22001117543005,4.749619455175018,3132.2697877256646,311925.7638555746,24934.32669415544,336860.09054973006,0.8608252164307604,1.0261189417048722,77226.01075771004,3116.79083676943,259634.07979202003,0.7707475212285223,180000.0,220000.0,90000.0,490000.0,-230365.92020797997,-0.6838623115966047,336860.09054973006,4042321.086596761
2028-09,downside,676.5638936957278,33.75,20.558260896044295,4.773509684049705,3153.244177382218,319728.8455450582,25600.45390107715,345329.29944613535,0.8555962157583972,1.0251416215040023,79172.50261578443,3200.0567376346435,266156.79683035094,0.7707333181900085,180000.0,220000.0,90000.0,490000.0,-223843.20316964906,-0.6482021755138221,345329.29944613535,4143951.5933536245
2028-10,downside,689.4258393220846,33.75,20.888054373643193,4.79734361604117,3174.2225996878587,327433.85225155717,26260.69295981917,353694.54521137633,0.8504792614535125,1.0242239676119511,81095.3865664802,3282.5866199773973,272599.1586448961,0.7707191483034728,180000.0,220000.0,90000.0,490000.0,-217400.84135510388,-0.6146570375440196,353694.54521137633,4244334.542536516
2028-11,downside,701.9662363077824,33.75,21.209603014302115,4.821119050249068,3195.203050826199,335042.01665501384,26915.09591793133,361957.1125729452,0.8454685567412504,1.0233607429728127,82994.95175578936,3364.386989741416,278962.16081715585,0.7707050120777407,180000.0,220000.0,90000.0,490000.0,-211037.83918284415,-0.5830465319017973,361957.1125729452,4343485.350875342
2028-12,downside,714.1931233688379,33.75,21.52311293894456,4.844833864259249,3216.183580812383,342554.5559421245,27563.714362895626,370118.27030502015,0.8405588949265644,1.0225473058784837,84871.48376246638,3445.464295361953,285246.7865425538,0.7706909099825782,180000.0,220000.0,90000.0,490000.0,-204753.2134574462,-0.5532102300399976,370118.27030502015,4441419.243660241
